"identifier","context","text"
"georeferenceVerificationStatus:dcterms_description","Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus",""
"group:label","Label for Group http://rs.tdwg.org/dwc/terms/group",""
"group:rdfs_comment","Comment for Group http://rs.tdwg.org/dwc/terms/group",""
"habitat:label","Label for Habitat http://rs.tdwg.org/dwc/terms/habitat",""
"habitat:rdfs_comment","Comment for Habitat http://rs.tdwg.org/dwc/terms/habitat",""
"habitat:dcterms_description","Description for Habitat http://rs.tdwg.org/dwc/terms/habitat",""
"higherClassification:label","Label for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherClassification:rdfs_comment","Comment for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherClassification:dcterms_description","Description for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification",""
"higherGeography:label","Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:rdfs_comment","Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:dcterms_description","Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeography:examples","Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography",""
"higherGeographyID:label","Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:rdfs_comment","Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID",""
"highestBiostratigraphicZone:label","Label for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone",""
"highestBiostratigraphicZone:rdfs_comment","Comment for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone",""
"HumanObservation:label","Label for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation",""
"HumanObservation:rdfs_comment","Comment for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation",""
"Identification:label","Label for Identification http://rs.tdwg.org/dwc/terms/Identification",""
"Identification:rdfs_comment","Comment for Identification http://rs.tdwg.org/dwc/terms/Identification",""
"identificationID:label","Label for Identification ID http://rs.tdwg.org/dwc/terms/identificationID",""
"identificationID:rdfs_comment","Comment for Identification ID http://rs.tdwg.org/dwc/terms/identificationID",""
"identificationQualifier:label","Label for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationQualifier:rdfs_comment","Comment for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationQualifier:dcterms_description","Description for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationQualifier:examples","Examples for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier",""
"identificationReferences:label","Label for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationReferences:rdfs_comment","Comment for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationReferences:dcterms_description","Description for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences",""
"identificationRemarks:label","Label for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks",""
"identificationRemarks:rdfs_comment","Comment for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks",""
"identificationVerificationStatus:label","Label for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:rdfs_comment","Comment for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:dcterms_description","Description for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identificationVerificationStatus:examples","Examples for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",""
"identifiedBy:label","Label for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedBy:rdfs_comment","Comment for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedBy:dcterms_description","Description for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy",""
"identifiedByID:label","Label for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
"identifiedByID:rdfs_comment","Comment for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
"identifiedByID:dcterms_description","Description for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
"identifiedByID:examples","Examples for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID",""
"individualCount:label","Label for Individual Count http://rs.tdwg.org/dwc/terms/individualCount",""
"individualCount:rdfs_comment","Comment for Individual Count http://rs.tdwg.org/dwc/terms/individualCount",""
"informationWithheld:label","Label for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld",""
"informationWithheld:rdfs_comment","Comment for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld",""
"informationWithheld:dcterms_description","Description for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld",""
"infragenericEpithet:label","Label for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet",""
"infragenericEpithet:rdfs_comment","Comment for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet",""
"infragenericEpithet:dcterms_description","Description for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet",""
"infragenericEpithet:examples","Examples for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet",""
"infraspecificEpithet:label","Label for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet",""
"infraspecificEpithet:rdfs_comment","Comment for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet",""
"infraspecificEpithet:dcterms_description","Description for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet",""
"infraspecificEpithet:examples","Examples for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet",""
"institutionCode:label","Label for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode",""
"institutionCode:rdfs_comment","Comment for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode",""
"institutionID:label","Label for Institution ID http://rs.tdwg.org/dwc/terms/institutionID",""
"institutionID:rdfs_comment","Comment for Institution ID http://rs.tdwg.org/dwc/terms/institutionID",""
"institutionID:dcterms_description","Description for Institution ID http://rs.tdwg.org/dwc/terms/institutionID",""
"island:label","Label for Island http://rs.tdwg.org/dwc/terms/island",""
"island:rdfs_comment","Comment for Island http://rs.tdwg.org/dwc/terms/island",""
"island:dcterms_description","Description for Island http://rs.tdwg.org/dwc/terms/island",""
"islandGroup:label","Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup",""
"islandGroup:rdfs_comment","Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup",""
"islandGroup:dcterms_description","Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup",""
"kingdom:label","Label for Kingdom http://rs.tdwg.org/dwc/terms/kingdom",""
"kingdom:rdfs_comment","Comment for Kingdom http://rs.tdwg.org/dwc/terms/kingdom",""
"latestAgeOrHighestStage:label","Label for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage",""
"latestAgeOrHighestStage:rdfs_comment","Comment for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage",""
"latestEonOrHighestEonothem:label","Label for Llatest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem",""
"latestEonOrHighestEonothem:rdfs_comment","Comment for Llatest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem",""
"latestEpochOrHighestSeries:label","Label for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries",""
"latestEpochOrHighestSeries:rdfs_comment","Comment for Latest Epoch Or Highest Series http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries",""
"latestEraOrHighestErathem:label","Label for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem",""
"latestEraOrHighestErathem:rdfs_comment","Comment for Latest Era Or Highest Erathem http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem",""
"latestPeriodOrHighestSystem:label","Label for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem",""
"latestPeriodOrHighestSystem:rdfs_comment","Comment for Latest Period Or Highest System http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem",""
"lifeStage:label","Label for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage",""
"lifeStage:rdfs_comment","Comment for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage",""
"lifeStage:dcterms_description","Description for Life Stage http://rs.tdwg.org/dwc/terms/lifeStage",""
"lithostratigraphicTerms:label","Label for Lithostratigraphic Terms http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms",""
"lithostratigraphicTerms:rdfs_comment","Comment for Lithostratigraphic Terms http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms",""
"LivingSpecimen:label","Label for Living Specimen http://rs.tdwg.org/dwc/terms/LivingSpecimen",""
"LivingSpecimen:rdfs_comment","Comment for Living Specimen http://rs.tdwg.org/dwc/terms/LivingSpecimen",""
"locality:label","Label for Locality http://rs.tdwg.org/dwc/terms/locality",""
"locality:rdfs_comment","Comment for Locality http://rs.tdwg.org/dwc/terms/locality",""
"locality:dcterms_description","Description for Locality http://rs.tdwg.org/dwc/terms/locality",""
"locationAccordingTo:label","Label for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo",""
"locationAccordingTo:rdfs_comment","Comment for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo",""
"locationAccordingTo:dcterms_description","Description for Location According To http://rs.tdwg.org/dwc/terms/locationAccordingTo",""
"locationID:label","Label for Location ID http://rs.tdwg.org/dwc/terms/locationID",""
"locationID:rdfs_comment","Comment for Location ID http://rs.tdwg.org/dwc/terms/locationID",""
"locationRemarks:label","Label for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks",""
"locationRemarks:rdfs_comment","Comment for Location Remarks http://rs.tdwg.org/dwc/terms/locationRemarks",""
"lowestBiostratigraphicZone:label","Label for Lowest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone",""
"lowestBiostratigraphicZone:rdfs_comment","Comment for Lowest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone",""
"MachineObservation:label","Label for Machine Observation http://rs.tdwg.org/dwc/terms/MachineObservation",""
"MachineObservation:rdfs_comment","Comment for Machine Observation http://rs.tdwg.org/dwc/terms/MachineObservation",""
"MaterialCitation:label","Label for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation",""
"MaterialCitation:rdfs_comment","Comment for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation",""
"MaterialCitation:dcterms_description","Description for Material Citation http://rs.tdwg.org/dwc/terms/MaterialCitation",""
"MaterialEntity:label","Label for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity",""
"MaterialEntity:rdfs_comment","Comment for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity",""
"MaterialEntity:dcterms_description","Description for Material Entity http://rs.tdwg.org/dwc/terms/MaterialEntity",""
"materialEntityID:label","Label for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID",""
"materialEntityID:rdfs_comment","Comment for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID",""
"materialEntityID:dcterms_description","Description for Material Entity ID http://rs.tdwg.org/dwc/terms/materialEntityID",""
"materialEntityRemarks:label","Label for Material Entity Remarks http://rs.tdwg.org/dwc/terms/materialEntityRemarks",""
"materialEntityRemarks:rdfs_comment","Comment for Material Entity Remarks http://rs.tdwg.org/dwc/terms/materialEntityRemarks",""
"MaterialSample:label","Label for Material Sample http://rs.tdwg.org/dwc/terms/MaterialSample",""
"MaterialSample:rdfs_comment","Comment for Material Sample http://rs.tdwg.org/dwc/terms/MaterialSample",""
"materialSampleID:label","Label for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID",""
"materialSampleID:rdfs_comment","Comment for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID",""
"materialSampleID:dcterms_description","Description for Material Sample ID http://rs.tdwg.org/dwc/terms/materialSampleID",""
"maximumDepthInMeters:label","Label for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters",""
"maximumDepthInMeters:rdfs_comment","Comment for Maximum Depth In Meters http://rs.tdwg.org/dwc/terms/maximumDepthInMeters",""
"maximumDistanceAboveSurfaceInMeters:label","Label for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters",""
"maximumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters",""
"maximumDistanceAboveSurfaceInMeters:examples","Examples for Maximum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters",""
"maximumElevationInMeters:label","Label for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters",""
"maximumElevationInMeters:rdfs_comment","Comment for Maximum Elevation In Meters http://rs.tdwg.org/dwc/terms/maximumElevationInMeters",""
"measurementAccuracy:label","Label for Measurement Accuracy http://rs.tdwg.org/dwc/terms/measurementAccuracy",""
"measurementAccuracy:rdfs_comment","Comment for Measurement Accuracy http://rs.tdwg.org/dwc/terms/measurementAccuracy",""
"measurementDeterminedBy:label","Label for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy",""
"measurementDeterminedBy:rdfs_comment","Comment for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy",""
"measurementDeterminedBy:dcterms_description","Description for Measurement Determined By http://rs.tdwg.org/dwc/terms/measurementDeterminedBy",""
"measurementDeterminedDate:label","Label for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate",""
"measurementDeterminedDate:rdfs_comment","Comment for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate",""
"measurementDeterminedDate:dcterms_description","Description for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate",""
"measurementDeterminedDate:examples","Examples for Measurement Determined Date http://rs.tdwg.org/dwc/terms/measurementDeterminedDate",""
"measurementID:label","Label for Measurement ID http://rs.tdwg.org/dwc/terms/measurementID",""
"measurementID:rdfs_comment","Comment for Measurement ID http://rs.tdwg.org/dwc/terms/measurementID",""
"measurementMethod:label","Label for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod",""
"measurementMethod:rdfs_comment","Comment for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod",""
"measurementMethod:dcterms_description","Description for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod",""
"measurementMethod:examples","Examples for Measurement Method http://rs.tdwg.org/dwc/terms/measurementMethod",""
"MeasurementOrFact:label","Label for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact",""
"MeasurementOrFact:rdfs_comment","Comment for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact",""
"MeasurementOrFact:dcterms_description","Description for Measurement Or Fact http://rs.tdwg.org/dwc/terms/MeasurementOrFact",""
"measurementRemarks:label","Label for Measurement Remarks http://rs.tdwg.org/dwc/terms/measurementRemarks",""
"measurementRemarks:rdfs_comment","Comment for Measurement Remarks http://rs.tdwg.org/dwc/terms/measurementRemarks",""
"measurementType:label","Label for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType",""
"measurementType:rdfs_comment","Comment for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType",""
"measurementType:dcterms_description","Description for Measurement Type http://rs.tdwg.org/dwc/terms/measurementType",""
"measurementUnit:label","Label for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit",""
"measurementUnit:rdfs_comment","Comment for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit",""
"measurementUnit:dcterms_description","Description for Measurement Unit http://rs.tdwg.org/dwc/terms/measurementUnit",""
"measurementValue:label","Label for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue",""
"measurementValue:rdfs_comment","Comment for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue",""
"measurementValue:dcterms_description","Description for Measurement Value http://rs.tdwg.org/dwc/terms/measurementValue",""
"member:label","Label for Member http://rs.tdwg.org/dwc/terms/member",""
"member:rdfs_comment","Comment for Member http://rs.tdwg.org/dwc/terms/member",""
"minimumDepthInMeters:label","Label for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters",""
"minimumDepthInMeters:rdfs_comment","Comment for Minimum Depth In Meters http://rs.tdwg.org/dwc/terms/minimumDepthInMeters",""
"minimumDistanceAboveSurfaceInMeters:label","Label for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters",""
"minimumDistanceAboveSurfaceInMeters:rdfs_comment","Comment for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters",""
"minimumDistanceAboveSurfaceInMeters:examples","Examples for Minimum Distance Above Surface In Meters http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters",""
"minimumElevationInMeters:label","Label for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters",""
"minimumElevationInMeters:rdfs_comment","Comment for Minimum Elevation In Meters http://rs.tdwg.org/dwc/terms/minimumElevationInMeters",""
"month:label","Label for Month http://rs.tdwg.org/dwc/terms/month",""
"month:rdfs_comment","Comment for Month http://rs.tdwg.org/dwc/terms/month",""
"month:examples","Examples for Month http://rs.tdwg.org/dwc/terms/month",""
"municipality:label","Label for Third Order Division http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:rdfs_comment","Comment for Third Order Division http://rs.tdwg.org/dwc/terms/municipality",""
"municipality:dcterms_description","Description for Third Order Division http://rs.tdwg.org/dwc/terms/municipality",""
"nameAccordingTo:label","Label for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo",""
"nameAccordingTo:rdfs_comment","Comment for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo",""
"nameAccordingTo:dcterms_description","Description for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo",""
"nameAccordingTo:examples","Examples for Name According To http://rs.tdwg.org/dwc/terms/nameAccordingTo",""
"nameAccordingToID:label","Label for Name According To ID http://rs.tdwg.org/dwc/terms/nameAccordingToID",""
"nameAccordingToID:rdfs_comment","Comment for Name According To ID http://rs.tdwg.org/dwc/terms/nameAccordingToID",""
"namePublishedIn:label","Label for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn",""
"namePublishedIn:rdfs_comment","Comment for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn",""
"namePublishedIn:dcterms_description","Description for Name Published In http://rs.tdwg.org/dwc/terms/namePublishedIn",""
"namePublishedInID:label","Label for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID",""
"namePublishedInID:rdfs_comment","Comment for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID",""
"namePublishedInID:dcterms_description","Description for Name Published In ID http://rs.tdwg.org/dwc/terms/namePublishedInID",""
"namePublishedInYear:label","Label for Name Published In Year http://rs.tdwg.org/dwc/terms/namePublishedInYear",""
"namePublishedInYear:rdfs_comment","Comment for Name Published In Year http://rs.tdwg.org/dwc/terms/namePublishedInYear",""
"nomenclaturalCode:label","Label for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode",""
"nomenclaturalCode:rdfs_comment","Comment for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode",""
"nomenclaturalCode:dcterms_description","Description for Nomenclatural Code http://rs.tdwg.org/dwc/terms/nomenclaturalCode",""
"nomenclaturalStatus:label","Label for Nomenclatural Status http://rs.tdwg.org/dwc/terms/nomenclaturalStatus",""
"nomenclaturalStatus:rdfs_comment","Comment for Nomenclatural Status http://rs.tdwg.org/dwc/terms/nomenclaturalStatus",""
"Occurrence:label","Label for Occurrence http://rs.tdwg.org/dwc/terms/Occurrence",""
"Occurrence:rdfs_comment","Comment for Occurrence http://rs.tdwg.org/dwc/terms/Occurrence",""
"occurrenceID:label","Label for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID",""
"occurrenceID:rdfs_comment","Comment for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID",""
"occurrenceID:dcterms_description","Description for Occurrence ID http://rs.tdwg.org/dwc/terms/occurrenceID",""
"occurrenceRemarks:label","Label for Occurrence Remarks http://rs.tdwg.org/dwc/terms/occurrenceRemarks",""
"occurrenceRemarks:rdfs_comment","Comment for Occurrence Remarks http://rs.tdwg.org/dwc/terms/occurrenceRemarks",""
"occurrenceStatus:label","Label for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus",""
"occurrenceStatus:rdfs_comment","Comment for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus",""
"occurrenceStatus:dcterms_description","Description for Occurrence Status http://rs.tdwg.org/dwc/terms/occurrenceStatus",""
"order:label","Label for Order http://rs.tdwg.org/dwc/terms/order",""
"order:rdfs_comment","Comment for Order http://rs.tdwg.org/dwc/terms/order",""
"Organism:label","Label for Organism http://rs.tdwg.org/dwc/terms/Organism",""
"Organism:rdfs_comment","Comment for Organism http://rs.tdwg.org/dwc/terms/Organism",""
"Organism:dcterms_description","Description for Organism http://rs.tdwg.org/dwc/terms/Organism",""
"organismID:label","Label for Organism ID http://rs.tdwg.org/dwc/terms/organismID",""
"organismID:rdfs_comment","Comment for Organism ID http://rs.tdwg.org/dwc/terms/organismID",""
"organismName:label","Label for Organism Name http://rs.tdwg.org/dwc/terms/organismName",""
"organismName:rdfs_comment","Comment for Organism Name http://rs.tdwg.org/dwc/terms/organismName",""
"organismQuantity:label","Label for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity",""
"organismQuantity:rdfs_comment","Comment for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity",""
"organismQuantity:dcterms_description","Description for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity",""
"organismQuantity:examples","Examples for Organism Quantity http://rs.tdwg.org/dwc/terms/organismQuantity",""
"organismQuantityType:label","Label for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType",""
"organismQuantityType:rdfs_comment","Comment for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType",""
"organismQuantityType:dcterms_description","Description for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType",""
"organismQuantityType:examples","Examples for Organism Quantity Type http://rs.tdwg.org/dwc/terms/organismQuantityType",""
"organismRemarks:label","Label for Organism Remarks http://rs.tdwg.org/dwc/terms/organismRemarks",""
"organismRemarks:rdfs_comment","Comment for Organism Remarks http://rs.tdwg.org/dwc/terms/organismRemarks",""
"organismScope:label","Label for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope",""
"organismScope:rdfs_comment","Comment for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope",""
"organismScope:dcterms_description","Description for Organism Scope http://rs.tdwg.org/dwc/terms/organismScope",""
"originalNameUsage:label","Label for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage",""
"originalNameUsage:rdfs_comment","Comment for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage",""
"originalNameUsage:dcterms_description","Description for Original Name Usage http://rs.tdwg.org/dwc/terms/originalNameUsage",""
"originalNameUsageID:label","Label for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID",""
"originalNameUsageID:rdfs_comment","Comment for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID",""
"originalNameUsageID:dcterms_description","Description for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID",""
"originalNameUsageID:examples","Examples for Original Name Usage ID http://rs.tdwg.org/dwc/terms/originalNameUsageID",""
"otherCatalogNumbers:label","Label for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers",""
"otherCatalogNumbers:rdfs_comment","Comment for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers",""
"otherCatalogNumbers:dcterms_description","Description for Other Catalog Numbers http://rs.tdwg.org/dwc/terms/otherCatalogNumbers",""
"ownerInstitutionCode:label","Label for Owner Institution Code http://rs.tdwg.org/dwc/terms/ownerInstitutionCode",""
"ownerInstitutionCode:rdfs_comment","Comment for Owner Institution Code http://rs.tdwg.org/dwc/terms/ownerInstitutionCode",""
"parentEventID:label","Label for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID",""
"parentEventID:rdfs_comment","Comment for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID",""
"parentEventID:dcterms_description","Description for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID",""
"parentEventID:examples","Examples for Parent Event ID http://rs.tdwg.org/dwc/terms/parentEventID",""
"parentMeasurementID:label","Label for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID",""
"parentMeasurementID:rdfs_comment","Comment for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID",""
"parentMeasurementID:dcterms_description","Description for Parent Measurement ID http://rs.tdwg.org/dwc/terms/parentMeasurementID",""
"parentNameUsage:label","Label for Parent Name Usage http://rs.tdwg.org/dwc/terms/parentNameUsage",""
"parentNameUsage:rdfs_comment","Comment for Parent Name Usage http://rs.tdwg.org/dwc/terms/parentNameUsage",""
"parentNameUsageID:label","Label for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID",""
"parentNameUsageID:rdfs_comment","Comment for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID",""
"parentNameUsageID:dcterms_description","Description for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID",""
"parentNameUsageID:examples","Examples for Parent Name Usage ID http://rs.tdwg.org/dwc/terms/parentNameUsageID",""
"pathway:label","Label for Pathway http://rs.tdwg.org/dwc/terms/pathway",""
"pathway:rdfs_comment","Comment for Pathway http://rs.tdwg.org/dwc/terms/pathway",""
"pathway:dcterms_description","Description for Pathway http://rs.tdwg.org/dwc/terms/pathway",""
"phylum:label","Label for Phylum http://rs.tdwg.org/dwc/terms/phylum",""
"phylum:rdfs_comment","Comment for Phylum http://rs.tdwg.org/dwc/terms/phylum",""
"phylum:examples","Examples for Phylum http://rs.tdwg.org/dwc/terms/phylum",""
"pointRadiusSpatialFit:label","Label for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit",""
"pointRadiusSpatialFit:rdfs_comment","Comment for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit",""
"pointRadiusSpatialFit:dcterms_description","Description for Point Radius Spatial Fit http://rs.tdwg.org/dwc/terms/pointRadiusSpatialFit",""
"preparations:label","Label for Preparations http://rs.tdwg.org/dwc/terms/preparations",""
"preparations:rdfs_comment","Comment for Preparations http://rs.tdwg.org/dwc/terms/preparations",""
"preparations:dcterms_description","Description for Preparations http://rs.tdwg.org/dwc/terms/preparations",""
"PreservedSpecimen:label","Label for Preserved Specimen http://rs.tdwg.org/dwc/terms/PreservedSpecimen",""
"PreservedSpecimen:rdfs_comment","Comment for Preserved Specimen http://rs.tdwg.org/dwc/terms/PreservedSpecimen",""
"previousIdentifications:label","Label for Previous Identifications http://rs.tdwg.org/dwc/terms/previousIdentifications",""
