"identifier","context","text"
"eventType:dcterms_description","Description for Event Type http://rs.tdwg.org/dwc/terms/eventType","Doporučeným osvědčeným postupem je používat řízený slovník. Bez ohledu na dwc:eventType lze interval dwc:Event zachytit v dwc:eventDate. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"family:label","Label for Family http://rs.tdwg.org/dwc/terms/family","Čeleď"
"family:rdfs_comment","Comment for Family http://rs.tdwg.org/dwc/terms/family","Úplný vědecký název čeledi, do které je dwc:Taxon zařazen."
"fieldNotes:label","Label for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Poznámky z terénu"
"fieldNotes:rdfs_comment","Comment for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Jeden z těchto údajů: a) indikátor existence, b) odkaz na (publikace, URI) nebo c) text poznámek pořízených v terénu o dwc:Event."
"fieldNotes:dcterms_description","Description for Field Notes http://rs.tdwg.org/dwc/terms/fieldNotes","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"fieldNumber:label","Label for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Číslo terénní poznámky"
"fieldNumber:rdfs_comment","Comment for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Identifikátor přidělený dwc:Event v terénu. Často slouží jako propojení mezi poznámkami v terénu a dwc:Event."
"fieldNumber:dcterms_description","Description for Field Number http://rs.tdwg.org/dwc/terms/fieldNumber","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"footprintSpatialFit:label","Label for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Stopa prostorového rozložení"
"footprintSpatialFit:rdfs_comment","Comment for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Poměr plochy dwc:footprintWKT k ploše skutečné (původní nebo nejpřesnější) prostorové reprezentace dcterms:Location. Legální hodnoty jsou 0, větší nebo rovno 1 nebo nedefinováno. Hodnota 1 znamená přesnou shodu nebo 100% překrytí. Hodnota 0 by měla být použita, pokud daný dwc:footprintWKT zcela neobsahuje původní reprezentaci. Hodnota dwc:footprintSpatialFit je nedefinovaná (a měla by zůstat prázdná), pokud je původní reprezentace jakákoli geometrie bez plochy (např. bod nebo polylinie) a bez nejistoty a daný georeferenční údaj není stejná geometrie (bez nejistoty). Pokud je originál i daný georeferenční údaj stejný bod, je dwc:footprintSpatialFit 1."
"footprintSpatialFit:dcterms_description","Description for Footprint Spatial Fit http://rs.tdwg.org/dwc/terms/footprintSpatialFit","Podrobné vysvětlení s grafickými příklady lze nalézt v publikaci Georeferencing Best Practices, Chapman a Wieczorek, 2020 (https://doi.org/10.15468/doc-gg7h-s853)."
"footprintSRS:label","Label for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","Stopa SRS"
"footprintSRS:rdfs_comment","Comment for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","Elipsoid, geodetický referenční bod nebo prostorový referenční systém (SRS), na kterém je založena geometrie uvedená v dwc:footprintWKT."
"footprintSRS:dcterms_description","Description for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","Doporučeným osvědčeným postupem je použít kód EPSG SRS, pokud je znám. V opačném případě použijte řízený slovník pro název nebo kód geodetického podkladu, pokud je znám. V opačném případě použijte řízený slovník pro název nebo kód elipsoidu, je-li znám. Není-li žádný z těchto údajů znám, použijte hodnotu `neznámý`. Je také povoleno uvést SRS ve Well-Known-Text, zejména pokud žádný kód EPSG neposkytuje potřebné hodnoty pro atributy SRS. Nepoužívejte tento termín pro popis SRS dwc:decimalLatitude a dwc:decimalLongitude, ani pro žádné doslovné souřadnice - místo toho použijte dwc:geodeticDatum a dwc:verbatimSRS. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"footprintSRS:examples","Examples for Footprint SRS http://rs.tdwg.org/dwc/terms/footprintSRS","`epsg:4326`; `GEOGCS[„GCS_WGS_1984“, DATUM[„D_WGS_1984“, SPHEROID[„WGS_1984“,6378137,298.257223563]], PRIMEM[„Greenwich“,0], UNIT[„Degree“,0.0174532925199433]]` (WKT pro standardní prostorový referenční systém WGS84 EPSG:4326)"
"footprintWKT:label","Label for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Stopa WKT"
"footprintWKT:rdfs_comment","Comment for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Textová (WKT) reprezentace tvaru (stopa„ geometrie), která definuje dcterms:Location. Položka dcterms:Location může mít jak reprezentaci bodu a poloměru (viz dwc:decimalLatitude), tak reprezentaci stopy, přičemž se mohou navzájem lišit."
"footprintWKT:dcterms_description","Description for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"footprintWKT:examples","Examples for Footprint WKT http://rs.tdwg.org/dwc/terms/footprintWKT","`POLYGON ((10 20, 11 20, 11 21, 10 21, 10 20))` (ohraničující pole o jednom stupni s protilehlými rohy na zeměpisné délce=10, šířce=20 a zeměpisné délce=11, šířce=21)"
"formation:label","Label for Formation http://rs.tdwg.org/dwc/terms/formation","Formace"
"formation:rdfs_comment","Comment for Formation http://rs.tdwg.org/dwc/terms/formation","Úplný název litostratigrafické formace, ze které byl dwc:MaterialEntity získán."
"FossilSpecimen:label","Label for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen","Fosilní exemplář"
"FossilSpecimen:rdfs_comment","Comment for Fossil Specimen http://rs.tdwg.org/dwc/terms/FossilSpecimen","Zachovalý exemplář, který je zkamenělinou."
"genericName:label","Label for Generic Name http://rs.tdwg.org/dwc/terms/genericName","Obecný název"
"genericName:rdfs_comment","Comment for Generic Name http://rs.tdwg.org/dwc/terms/genericName","Rodová část dwc:scientificName bez autorství."
"genericName:dcterms_description","Description for Generic Name http://rs.tdwg.org/dwc/terms/genericName","U synonym se může lišit přijímaný rod a rodová část názvu. Termín dwc:genericName by měl být použit společně s dwc:specificEpithet pro vytvoření binomického názvu a s dwc:infraspecificEpithet pro vytvoření trinomického názvu. Termín dwc:genericName by se měl používat pouze pro kombinace. Jednočleny obecného stupně nemají dwc:genericName."
"genericName:examples","Examples for Generic Name http://rs.tdwg.org/dwc/terms/genericName","`Felis` (pro vědecký název `Felis concolor`, s doprovodnými hodnotami `Puma concolor` v acceptedNameUsage a `Puma` v rodu)"
"genus:label","Label for Genus http://rs.tdwg.org/dwc/terms/genus","Rod"
"genus:rdfs_comment","Comment for Genus http://rs.tdwg.org/dwc/terms/genus","Úplný vědecký název rodu, do kterého je dwc:Taxon zařazen."
"geodeticDatum:label","Label for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","Geodetické datum"
"geodeticDatum:rdfs_comment","Comment for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","Elipsoid, geodetický referenční bod nebo prostorový referenční systém (SRS), na kterém jsou založeny zeměpisné souřadnice uvedené v dwc:decimalLatitude a dwc:decimalLongitude."
"geodeticDatum:dcterms_description","Description for Geodetic Datum http://rs.tdwg.org/dwc/terms/geodeticDatum","Doporučeným osvědčeným postupem je použít kód EPSG SRS, pokud je znám. V opačném případě použijte řízený slovník pro název nebo kód geodetického podkladu, pokud je znám. V opačném případě použijte řízený slovník pro název nebo kód elipsoidu, je-li znám. Není-li žádný z těchto údajů znám, použijte hodnotu `neznámý`. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"GeologicalContext:label","Label for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext","Geologická souvislost"
"GeologicalContext:rdfs_comment","Comment for Geological Context http://rs.tdwg.org/dwc/terms/GeologicalContext","Geologické informace, jako je stratigrafie, které charakterizují oblast nebo místo."
"geologicalContextID:label","Label for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID","ID geologické souvislosti"
"geologicalContextID:rdfs_comment","Comment for Geological Context ID http://rs.tdwg.org/dwc/terms/geologicalContextID","Identifikátor souboru informací spojených s dwc:GeologicalContext (umístění v rámci geologického kontextu, např. stratigrafie). Může to být globální jedinečný identifikátor nebo identifikátor specifický pro danou datovou sadu."
"georeferencedBy:label","Label for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Georeferencováno od"
"georeferencedBy:rdfs_comment","Comment for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Seznam (spojený a oddělený) jmen osob, skupin nebo organizací, které určily georeferenci (prostorové zobrazení) pro dcterms:Location."
"georeferencedBy:dcterms_description","Description for Georeferenced By http://rs.tdwg.org/dwc/terms/georeferencedBy","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu povoluje pouze IRI, zatímco tento termín povoluje jakoukoli řetězcovou literální hodnotu."
"georeferencedDate:label","Label for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","Georeferencované datum"
"georeferencedDate:rdfs_comment","Comment for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","Datum, kdy byla dcterms:Location georeferencována."
"georeferencedDate:dcterms_description","Description for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","Doporučeným osvědčeným postupem je používat datum, které je v souladu s normou ISO 8601-1:2019."
"georeferencedDate:examples","Examples for Georeferenced Date http://rs.tdwg.org/dwc/terms/georeferencedDate","`1963-03-08T14:07-0600` (8. března 1963 ve 14:07 v časovém pásmu o šest hodin dříve než UTC); `2009-02-20T08:40Z` (20. února 2009 8:40 UTC); `2018-08-29T15:19` (3: (někdy v průběhu 12. února 1809); `1906-06` (někdy v červnu 1906); `1971` (někdy v roce 1971); `2007-03-01T13: 00:00Z/2008-05-11T15:30:00Z` (někdy v intervalu od 1. března 2007 13:00 UTC do 11. května 2008 15:30 UTC); `1900/1909` (někdy v intervalu od začátku roku 1900 do konce roku 1909); `2007-11-13/15` (někdy v intervalu od 13. listopadu 2007 do 15. listopadu 2007)"
"georeferenceProtocol:label","Label for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Protokol georeference"
"georeferenceProtocol:rdfs_comment","Comment for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Popis nebo odkaz na metody použité k určení prostorové stopy, souřadnic a neurčitostí."
"georeferenceProtocol:dcterms_description","Description for Georeference Protocol http://rs.tdwg.org/dwc/terms/georeferenceProtocol","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"georeferenceRemarks:label","Label for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks","Poznámky ke georeferenci"
"georeferenceRemarks:rdfs_comment","Comment for Georeference Remarks http://rs.tdwg.org/dwc/terms/georeferenceRemarks","Poznámky nebo komentáře k určení prostorového popisu, vysvětlující předpoklady učiněné navíc nebo v rozporu s předpoklady formalizovanými v metodě uvedené v dwc:georeferenceProtocol."
"georeferenceSources:label","Label for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Zdroje georeferencí"
"georeferenceSources:rdfs_comment","Comment for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Seznam (spojený a oddělený) map, rozcestníků nebo jiných zdrojů použitých ke georeferencování dcterms:Location, popsaný dostatečně konkrétně, aby mohl kdokoli v budoucnu použít stejné zdroje."
"georeferenceSources:dcterms_description","Description for Georeference Sources http://rs.tdwg.org/dwc/terms/georeferenceSources","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu povoluje pouze IRI, zatímco tento termín povoluje jakoukoli řetězcovou literální hodnotu."
"georeferenceVerificationStatus:label","Label for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Stav ověření georeference"
"georeferenceVerificationStatus:rdfs_comment","Comment for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Kategorický popis míry, do jaké byl georeferenční údaj ověřen jako nejlepší možný prostorový popis dcterms:Location of the dwc:Occurrence."
"georeferenceVerificationStatus:dcterms_description","Description for Georeference Verification Status http://rs.tdwg.org/dwc/terms/georeferenceVerificationStatus","Doporučeným osvědčeným postupem je používat řízený slovník. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu povoluje pouze IRI, zatímco tento termín povoluje jakoukoli řetězcovou literální hodnotu."
"group:label","Label for Group http://rs.tdwg.org/dwc/terms/group","Skupina"
"group:rdfs_comment","Comment for Group http://rs.tdwg.org/dwc/terms/group","Úplný název litostratigrafické skupiny, ze které byl dwc:MaterialEntity získán."
"habitat:label","Label for Habitat http://rs.tdwg.org/dwc/terms/habitat","Stanoviště"
"habitat:rdfs_comment","Comment for Habitat http://rs.tdwg.org/dwc/terms/habitat","Kategorie nebo popis stanoviště, ve kterém k dwc:Event došlo."
"habitat:dcterms_description","Description for Habitat http://rs.tdwg.org/dwc/terms/habitat","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"higherClassification:label","Label for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","Vyšší zařazení"
"higherClassification:rdfs_comment","Comment for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","Seznam (spojený a oddělený) názvů taxonů končící na stupni bezprostředně vyšším než odkazovaný dwc:Taxon."
"higherClassification:dcterms_description","Description for Higher Classification http://rs.tdwg.org/dwc/terms/higherClassification","Doporučeným postupem je oddělit hodnoty v seznamu mezerou svislou čarou mezerou (` | `), přičemž termíny jsou seřazeny od nejvyššího taxonomického stupně po nejnižší."
"higherGeography:label","Label for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Vyšší geografie"
"higherGeography:rdfs_comment","Comment for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Seznam (spojený a oddělený) zeměpisných názvů, které jsou méně specifické než informace obsažené v termínu dwc:locality."
"higherGeography:dcterms_description","Description for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `) a termíny řadit od nejméně specifických po nejvíce specifické."
"higherGeography:examples","Examples for Higher Geography http://rs.tdwg.org/dwc/terms/higherGeography","`Severní Atlantik`; `Jižní Amerika | Argentina | Patagonie | Parque Nacional Nahuel Huapi | Neuquén | Los Lagos` s doprovodnými hodnotami `Jižní Amerika` (kontinent) `Argentina` (země), `Neuquén` (rozdělení prvního řádu) a `Los Lagos` (rozdělení druhého řádu)"
"higherGeographyID:label","Label for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","ID vyšší geografie"
"higherGeographyID:rdfs_comment","Comment for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","Identifikátor zeměpisné oblasti, ve které se dcterms:Location vyskytl."
"higherGeographyID:dcterms_description","Description for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","Doporučeným osvědčeným postupem je použití trvalého identifikátoru z řízeného slovníku, jako je například Getty Thesaurus of Geographic Names."
"higherGeographyID:examples","Examples for Higher Geography ID http://rs.tdwg.org/dwc/terms/higherGeographyID","`http://vocab.getty.edu/tgn/1002002` (Antarktida a ostrovy v jižním Atlantiku, Národní území Ohňová země, Argentina)."
"highestBiostratigraphicZone:label","Label for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone","Nejvyšší biostratigrafická zóna"
"highestBiostratigraphicZone:rdfs_comment","Comment for Highest Biostratigraphic Zone http://rs.tdwg.org/dwc/terms/highestBiostratigraphicZone","Úplný název nejvyšší možné geologické biostratigrafické zóny stratigrafického horizontu, ze kterého byl dwc:MaterialEntity odebrán."
"HumanObservation:label","Label for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation","Pozorování člověkem"
"HumanObservation:rdfs_comment","Comment for Human Observation http://rs.tdwg.org/dwc/terms/HumanObservation","Výstup procesu lidského pozorování."
"Identification:label","Label for Identification http://rs.tdwg.org/dwc/terms/Identification","Identifikace"
"Identification:rdfs_comment","Comment for Identification http://rs.tdwg.org/dwc/terms/Identification","Taxonomické určení (např. přiřazení k dwc:Taxon)."
"identificationID:label","Label for Identification ID http://rs.tdwg.org/dwc/terms/identificationID","ID Identifikace"
"identificationID:rdfs_comment","Comment for Identification ID http://rs.tdwg.org/dwc/terms/identificationID","Identifikátor pro dwc:Identification (soubor informací spojených s přiřazením vědeckého názvu). Může to být globální jedinečný identifikátor nebo identifikátor specifický pro datovou sadu."
"identificationQualifier:label","Label for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Identifikační kvalifikátor"
"identificationQualifier:rdfs_comment","Comment for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Krátká věta nebo standardní výraz (""cf."", ""aff."") vyjadřující pochybnosti určovatele o dwc:Identification."
"identificationQualifier:dcterms_description","Description for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"identificationQualifier:examples","Examples for Identification Qualifier http://rs.tdwg.org/dwc/terms/identificationQualifier","`aff. agrifolia var. oxyadenia` (pro `Quercus aff. agrifolia var. oxyadenia` s doprovodnými hodnotami `Quercus` v rodu, `agrifolia` ve specifickémEpithet, `oxyadenia` v infraspecifickémEpithet a `var. ` v taxonRank); `cf. var. oxyadenia` (pro `Quercus agrifolia cf. var. oxyadenia` s doprovodnými hodnotami `Quercus` v rodu, `agrifolia` ve specificEpithet, `oxyadenia` v infraspecificEpithet a `var.` v taxonRank)"
"identificationReferences:label","Label for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","Odkazy na identifikaci"
"identificationReferences:rdfs_comment","Comment for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","Seznam (spojený a oddělený) odkazů (publikace, globální jedinečný identifikátor, URI) použitých v dwc:Identification."
"identificationReferences:dcterms_description","Description for Identification References http://rs.tdwg.org/dwc/terms/identificationReferences","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `)."
"identificationRemarks:label","Label for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks","Poznámky k identifikaci"
"identificationRemarks:rdfs_comment","Comment for Identification Remarks http://rs.tdwg.org/dwc/terms/identificationRemarks","Komentáře nebo poznámky k dwc:Identification."
"identificationVerificationStatus:label","Label for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","Stav ověření identifikace"
"identificationVerificationStatus:rdfs_comment","Comment for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","Kategoriální ukazatel míry, do jaké byla ověřena správnost taxonomické identifikace."
"identificationVerificationStatus:dcterms_description","Description for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","Doporučeným osvědčeným postupem je používat řízený slovník, jako je slovník používaný v HISPID a ABCD. Tento termín má ekvivalent ve jmenném prostoru dwciri:, který umožňuje jako hodnotu pouze IRI, zatímco tento termín umožňuje jakoukoli řetězcovou literální hodnotu."
"identificationVerificationStatus:examples","Examples for Identification Verification Status http://rs.tdwg.org/dwc/terms/identificationVerificationStatus","`0` („neověřeno“ v HISPID/ABCD)."
"identifiedBy:label","Label for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","Identifikováno kým"
"identifiedBy:rdfs_comment","Comment for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","Seznam (spojený a oddělený) jmen osob, skupin nebo organizací, které přiřadily dwc:Taxon k subjektu."
"identifiedBy:dcterms_description","Description for Identified By http://rs.tdwg.org/dwc/terms/identifiedBy","Doporučeným postupem je oddělovat hodnoty v seznamu mezerou svislou čarou mezerou (` | `). Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu povoluje pouze IRI, zatímco tento termín povoluje jakoukoli řetězcovou literální hodnotu."
"identifiedByID:label","Label for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","Identifikováno podle ID"
"identifiedByID:rdfs_comment","Comment for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","Seznam (spojený a oddělený) globálně jedinečného identifikátoru osoby, osob, skupin nebo organizací odpovědných za přiřazení dwc:Taxon subjektu."
"identifiedByID:dcterms_description","Description for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","Doporučeným osvědčeným postupem je uvedení jediného identifikátoru, který jednoznačně určuje údaje o identifikačním prostředku. Pokud je použit seznam, nemělo by se předpokládat, že pořadí identifikátorů v seznamu vyjadřuje jakoukoli sémantiku. Doporučeným osvědčeným postupem je oddělit hodnoty v seznamu mezerou svislou čarou mezerou (` | `)."
"identifiedByID:examples","Examples for Identified By ID http://rs.tdwg.org/dwc/terms/identifiedByID","`https://orcid.org/0000-0002-1825-0097` (pro jednotlivce); `https://orcid.org/0000-0002-1825-0097 | https://orcid.org/0000-0002-1825-0098` (pro seznam osob)"
"individualCount:label","Label for Individual Count http://rs.tdwg.org/dwc/terms/individualCount","Individuální počet"
"individualCount:rdfs_comment","Comment for Individual Count http://rs.tdwg.org/dwc/terms/individualCount","Počet osob přítomných v době dwc:Occurrence."
"informationWithheld:label","Label for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Zatajené informace"
"informationWithheld:rdfs_comment","Comment for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Další informace, které existují, ale nebyly sdíleny v daném záznamu."
"informationWithheld:dcterms_description","Description for Information Withheld http://rs.tdwg.org/dwc/terms/informationWithheld","Tento termín má ekvivalent ve jmenném prostoru dwciri:, který jako hodnotu umožňuje pouze IRI, zatímco tento termín umožňuje zadat jakoukoli řetězcovou literální hodnotu."
"infragenericEpithet:label","Label for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Infragenerický epiteton"
"infragenericEpithet:rdfs_comment","Comment for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Infragenerická část binomického názvu, která je vyšší než druh, ale nižší než rod."
"infragenericEpithet:dcterms_description","Description for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","Termín dwc:infragenericEpithet by měl být používán ve spojení s dwc:genericName, dwc:specificEpithet, dwc:infraspecificEpithet, dwc:taxonRank a dwc:scientificNameAuthorship, aby reprezentoval jednotlivé prvky kompletního dwc:scientificName. Lze je použít k označení zařazení druhu do podrodu, které se v zoologii často uvádí v závorce. Může být také použit pro sdílení infragenerických jmen, jako jsou botanické sekce (např. `Vicia sect. Cracca`)."
"infragenericEpithet:examples","Examples for Infrageneric Epithet http://rs.tdwg.org/dwc/terms/infragenericEpithet","`Abacetillus` (pro vědecký název `Abacetus (Abacetillus) ambiguus`); `Cracca` (pro vědecký název `Vicia sect. Cracca`)"
"infraspecificEpithet:label","Label for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","Infraspecifický epithet"
"infraspecificEpithet:rdfs_comment","Comment for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","Název nejnižšího nebo koncového infraspecifického epiteta dwc:scientificName, s výjimkou označení zařazení."
"infraspecificEpithet:dcterms_description","Description for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","V botanice mohou mít řetězce názvů v literatuře a identifikacích více infraspecifických řad. Podle Mezinárodního kodexu názvosloví pro řasy, houby a rostliny (Schenzhenův kodex, čl. 6.7 a čl. 24.1) mají platné názvy pouze dva epithety, přičemž nejnižší zařazení je dwc:infraspecificEpithet. Například: dwc:infraspecificEpithet v řetězci `Indigofera charlieriana subsp. sessilis var. scaberrima` je `scaberrima` a dwc:scientificName je `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`. Pro celý řetězec názvu použitý v dwc:Identification použijte dwc:verbatimIdentification."
"infraspecificEpithet:examples","Examples for Infraspecific Epithet http://rs.tdwg.org/dwc/terms/infraspecificEpithet","`concolor` (pro vědecký název `Puma concolor concolor (Linnaeus, 1771)`); `oxyadenia` (pro vědecký název `Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell`); `laxa` (pro vědecký název `Cheilanthes hirta f. laxa (Kunze) W.Jacobsen & N.Jacobsen`); `scaberrima` (pro vědecký název `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`)"
"institutionCode:label","Label for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode","Kód instituce"
"institutionCode:rdfs_comment","Comment for Institution Code http://rs.tdwg.org/dwc/terms/institutionCode","Název (nebo zkratka) používaný institucí, která má v péči předmět(y) nebo informace uvedené v záznamu."
"institutionID:label","Label for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","ID Instituce"
"institutionID:rdfs_comment","Comment for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","Identifikátor instituce, která má v péči předmět(y) nebo informace uvedené v záznamu."
"institutionID:dcterms_description","Description for Institution ID http://rs.tdwg.org/dwc/terms/institutionID","U fyzických exemplářů je doporučeným osvědčeným postupem použití celosvětově jedinečného a rozlišitelného identifikátoru z registru sbírek, jako je registr výzkumných organizací (ROR) nebo registr vědeckých sbírek GBIF (https://www.gbif.org/grscicoll)."
"island:label","Label for Island http://rs.tdwg.org/dwc/terms/island","Ostrov"
"island:rdfs_comment","Comment for Island http://rs.tdwg.org/dwc/terms/island","Název ostrova, na kterém nebo v jehož blízkosti se dcterms:Location vyskytuje."
"island:dcterms_description","Description for Island http://rs.tdwg.org/dwc/terms/island","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"islandGroup:label","Label for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Skupina ostrovů"
"islandGroup:rdfs_comment","Comment for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Název skupiny ostrovů, ve které se dcterms:Location vyskytuje."
"islandGroup:dcterms_description","Description for Island Group http://rs.tdwg.org/dwc/terms/islandGroup","Doporučeným osvědčeným postupem je používat řízený slovník, například Getty Thesaurus of Geographic Names."
"kingdom:label","Label for Kingdom http://rs.tdwg.org/dwc/terms/kingdom","Říše"
"kingdom:rdfs_comment","Comment for Kingdom http://rs.tdwg.org/dwc/terms/kingdom","Úplný vědecký název říše, do které je dwc:Taxon zařazen."
"latestAgeOrHighestStage:label","Label for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage","Poslední věk nebo nejvyšší stadium"
"latestAgeOrHighestStage:rdfs_comment","Comment for Latest Age Or Highest Stage http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage","Úplný název nejpozdějšího možného geochronologického stáří nebo nejvyššího chronostratigrafického stupně, který lze přiřadit stratigrafickému horizontu, z něhož byl dwc:MaterialEntity odebrán."
"latestEonOrHighestEonothem:label","Label for Llatest Eon Or Highest Eonothem http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem","Nejnovější Eon nebo nejvyšší Eonothem"
